"","int_vote_trump","voted_trump","int_vote_clinton","voted_clinton","lib_conserv_scale","white_voter","latino_voter","swing_voter","swing_trump","swing_hillary","region","age","religion_important_life"
"1320",1,0,0,1,4,1,0,1,0,1,"Midwest",51,0
"1321",1,1,0,0,4,1,0,0,0,0,"West",46,0
"1322",1,1,0,0,6,1,0,0,0,0,"Midwest",32,1
"1323",0,0,1,0,3,1,1,0,0,0,"South",20,1
"1324",1,1,0,0,6,1,0,0,0,0,"South",70,1
"1325",0,0,1,1,4,1,0,0,0,0,"Midwest",68,1
"1326",0,1,0,0,4,1,1,1,1,0,"Midwest",36,1
"1327",0,0,1,0,4,1,0,0,0,0,"South",71,1
"1328",0,0,1,1,1,1,0,0,0,0,"West",39,0
"1329",0,0,0,1,2,1,0,0,0,1,"Midwest",44,0
"1330",0,0,0,0,3,1,0,0,0,0,"Midwest",26,0
"1331",0,0,1,0,4,0,0,0,0,0,"Midwest",70,1
"1332",1,1,0,0,4,1,0,0,0,0,"South",62,1
"1333",0,0,0,0,4,1,0,0,0,0,"South",57,1
"1334",0,0,0,0,3,1,0,0,0,0,"Northeast",73,1
"1335",1,1,0,0,6,1,0,0,0,0,"West",72,1
"1336",0,0,0,0,3,1,0,0,0,0,"South",48,1
"1337",0,0,0,0,5,1,0,0,0,0,"West",61,0
"1338",0,0,0,0,4,1,0,0,0,0,"South",55,1
"1339",0,0,1,1,3,1,0,0,0,0,"Northeast",54,0
"1340",0,0,1,1,3,1,0,0,0,0,"West",37,0
"1341",1,0,0,0,2,1,0,1,0,0,"South",53,1
"1342",1,1,0,0,6,1,0,0,0,0,"Midwest",67,1
"1343",0,0,0,0,4,1,0,0,0,0,"Midwest",60,0
"1344",1,0,0,0,6,1,0,1,0,0,"Midwest",37,1
"1345",0,0,0,0,4,1,0,0,0,0,"Midwest",51,0
"1346",1,0,0,0,5,1,0,1,0,0,"Midwest",51,1
"1347",0,0,1,1,4,1,0,0,0,0,"South",75,1
"1348",0,0,1,1,3,1,1,0,0,0,"West",21,1
"1349",0,0,0,0,4,1,0,0,0,0,"South",47,0
"1350",0,0,0,0,6,1,0,0,0,0,"West",67,0
"1351",1,1,0,0,7,1,0,0,0,0,"South",78,1
"1352",0,0,1,1,2,1,0,0,0,0,"South",23,0
"1353",1,1,0,0,6,1,0,0,0,0,"Northeast",52,1
"1354",0,0,1,1,2,1,0,0,0,0,"South",65,1
"1355",0,0,1,1,2,1,0,0,0,0,"West",64,0
"1356",1,1,0,0,5,1,0,0,0,0,"Midwest",41,1
"1357",0,0,1,1,5,1,0,0,0,0,"Northeast",59,0
"1358",1,1,0,0,4,1,0,0,0,0,"Northeast",61,1
"1359",0,0,1,1,1,1,0,0,0,0,"West",41,0
"1360",0,0,1,1,2,1,0,0,0,0,"West",62,0
"1361",0,0,1,1,1,1,0,0,0,0,"Midwest",19,0
"1362",1,1,0,0,6,1,0,0,0,0,"Midwest",25,0
"1363",0,0,1,1,4,1,0,0,0,0,"South",72,0
"1364",0,0,1,1,5,1,0,0,0,0,"South",67,1
"1365",1,1,0,0,7,1,0,0,0,0,"West",44,1
"1366",1,1,0,0,4,1,0,0,0,0,"South",32,0
"1367",0,0,0,0,5,1,0,0,0,0,"West",42,0
"1368",0,0,1,1,2,0,0,0,0,0,"West",74,1
"1369",0,0,1,0,2,1,0,0,0,0,"South",37,0
"1370",0,0,1,0,4,1,0,0,0,0,"Midwest",64,1
"1371",0,0,1,1,2,1,0,0,0,0,"South",29,0
"1372",0,0,1,0,2,1,0,0,0,0,"Midwest",28,0
"1373",1,1,0,0,6,1,0,0,0,0,"Midwest",86,1
"1374",0,0,1,0,4,1,0,0,0,0,"Midwest",67,0
"1375",1,0,0,1,5,1,0,1,0,1,"West",19,1
"1376",1,1,0,0,6,1,0,0,0,0,"South",64,1
"1377",1,1,0,0,6,1,0,0,0,0,"South",55,1
"1378",0,0,0,0,4,1,0,0,0,0,"South",55,1
"1379",1,0,0,0,4,1,0,1,0,0,"South",41,0
"1380",0,0,0,0,3,1,0,0,0,0,"South",74,1
"1381",0,0,1,1,4,1,0,0,0,0,"Midwest",33,0
"1382",0,0,0,1,4,1,0,0,0,1,"Midwest",66,1
"1383",0,0,0,0,4,1,1,0,0,0,"Midwest",25,0
"1384",0,0,1,0,3,1,0,0,0,0,"Midwest",65,1
"1385",0,0,1,0,3,1,0,0,0,0,"West",31,0
"1386",1,1,0,0,6,1,0,0,0,0,"West",34,1
"1387",0,0,1,1,5,0,0,0,0,0,"Midwest",72,1
"1388",1,0,0,0,4,1,0,1,0,0,"South",37,1
"1389",0,0,1,0,3,1,0,0,0,0,"Midwest",49,0
"1390",1,1,0,0,4,1,1,0,0,0,"South",64,1
"1391",0,0,1,0,4,1,1,0,0,0,"West",48,0
"1392",0,0,1,1,4,1,0,0,0,0,"Midwest",21,1
"1393",1,1,0,0,6,1,0,0,0,0,"Midwest",72,1
"1394",0,0,1,1,5,1,0,0,0,0,"West",52,1
"1395",0,0,0,0,4,1,1,0,0,0,"Northeast",27,0
"1396",1,1,0,0,6,1,0,0,0,0,"Northeast",68,1
"1397",0,0,1,0,4,1,0,0,0,0,"South",84,1
"1398",0,0,1,1,2,1,0,0,0,0,"Midwest",56,0
"1399",1,1,0,0,4,1,0,0,0,0,"Midwest",66,1
"1400",0,0,1,1,2,1,0,0,0,0,"West",72,0
"1401",0,0,0,0,6,0,0,0,0,0,"Northeast",38,1
"1402",1,0,0,0,6,1,0,1,0,0,"South",27,1
"1403",1,1,0,0,7,1,0,0,0,0,"South",80,1
"1404",1,0,0,0,6,1,0,1,0,0,"South",46,1
"1405",1,1,0,0,6,1,0,0,0,0,"Midwest",68,1
"1406",0,0,0,0,5,1,0,0,0,0,"West",42,1
"1407",0,0,1,1,1,1,0,0,0,0,"South",69,0
"1408",0,0,0,0,5,1,0,0,0,0,"South",53,0
"1409",0,0,1,0,3,1,0,0,0,0,"West",68,0
"1410",0,0,1,1,1,1,0,0,0,0,"West",59,0
"1411",0,0,1,1,2,1,0,0,0,0,"Midwest",33,0
"1412",0,1,1,0,7,0,0,1,1,0,"South",59,1
"1413",0,0,0,0,4,1,0,0,0,0,"Midwest",66,1
"1414",1,1,0,0,5,1,0,0,0,0,"Northeast",50,1
"1415",0,0,0,0,4,1,0,0,0,0,"South",19,0
"1416",1,1,0,0,6,1,0,0,0,0,"Midwest",79,1
"1417",1,1,0,0,6,1,0,0,0,0,"Midwest",65,1
"1418",0,0,0,0,4,1,0,0,0,0,"South",39,1
"1419",0,0,1,1,2,0,0,0,0,0,"South",39,1
"1420",1,1,0,0,6,1,0,0,0,0,"Midwest",54,1
"1421",1,1,0,0,4,1,0,0,0,0,"Midwest",60,1
"1422",0,0,1,1,2,1,0,0,0,0,"South",34,0
"1423",0,0,1,0,4,0,0,0,0,0,"South",33,0
"1424",1,1,0,0,6,1,0,0,0,0,"South",60,1
"1425",0,0,1,1,4,1,0,0,0,0,"Northeast",62,1
"1426",1,1,0,0,6,1,0,0,0,0,"West",28,1
"1427",1,1,0,0,5,1,0,0,0,0,"South",52,1
"1428",0,0,1,1,1,1,0,0,0,0,"Northeast",73,0
"1429",0,0,0,1,4,1,0,0,0,1,"West",90,1
"1430",1,1,0,0,4,1,0,0,0,0,"Midwest",68,0
"1431",0,0,1,1,4,0,0,0,0,0,"South",49,1
"1432",0,0,1,1,2,1,0,0,0,0,"South",75,0
"1433",1,1,0,0,6,1,0,0,0,0,"South",73,1
"1434",0,0,0,0,4,1,0,0,0,0,"West",34,0
"1435",0,0,1,1,1,0,0,0,0,0,"South",41,1
"1436",0,0,1,0,4,0,1,0,0,0,"Midwest",26,0
"1437",0,0,0,0,4,1,0,0,0,0,"South",36,1
"1438",0,0,0,0,5,1,0,0,0,0,"Midwest",29,0
"1439",0,0,1,1,2,1,0,0,0,0,"Midwest",20,0
"1440",1,0,0,0,5,1,0,1,0,0,"Northeast",54,1
"1441",0,0,0,0,4,1,0,0,0,0,"West",71,1
"1442",1,1,0,0,6,1,0,0,0,0,"South",49,1
"1443",0,0,1,1,2,1,0,0,0,0,"West",35,0
"1444",0,0,1,1,2,1,0,0,0,0,"Northeast",26,0
"1445",1,1,0,0,5,1,0,0,0,0,"Midwest",37,0
"1446",0,0,1,1,4,1,0,0,0,0,"Midwest",57,1
"1447",0,0,0,0,3,1,0,0,0,0,"West",48,0
"1448",1,1,0,0,5,1,0,0,0,0,"West",63,0
"1449",0,0,1,0,2,1,0,0,0,0,"Midwest",41,1
"1450",0,0,0,0,4,1,0,0,0,0,"South",31,0
"1451",1,0,0,0,7,1,0,1,0,0,"West",37,1
"1452",0,0,0,0,4,0,0,0,0,0,"West",41,0
"1453",0,0,0,0,5,1,1,0,0,0,"South",64,1
"1454",1,1,0,0,3,1,0,0,0,0,"South",55,1
"1455",0,0,1,0,1,1,0,0,0,0,"West",26,0
"1456",1,0,0,0,6,0,0,1,0,0,"West",68,1
"1457",0,0,1,0,2,0,0,0,0,0,"South",83,1
"1458",0,0,0,1,4,0,0,0,0,1,"Midwest",45,1
"1459",0,1,0,0,5,1,0,1,1,0,"Midwest",69,0
"1460",1,1,0,0,6,1,0,0,0,0,"South",60,1
"1461",1,1,0,0,5,1,0,0,0,0,"Northeast",29,0
"1462",0,0,0,0,4,1,0,0,0,0,"South",28,1
"1463",1,0,0,0,6,1,0,1,0,0,"South",46,1
"1464",0,0,1,1,3,1,0,0,0,0,"Northeast",70,1
"1465",0,0,1,1,4,1,0,0,0,0,"Northeast",81,0
"1466",0,0,1,0,5,1,0,0,0,0,"South",60,1
"1467",0,0,0,0,4,1,0,0,0,0,"Northeast",53,1
"1468",1,1,0,0,6,1,0,0,0,0,"Midwest",50,1
"1469",0,0,1,1,3,1,1,0,0,0,"West",41,1
"1470",1,1,0,0,5,1,0,0,0,0,"Midwest",22,1
"1471",0,0,1,1,1,0,0,0,0,0,"South",32,1
"1472",0,0,1,1,2,1,0,0,0,0,"West",19,0
"1473",0,0,1,1,4,0,0,0,0,0,"South",21,1
"1474",0,0,1,1,1,0,0,0,0,0,"South",24,0
"1475",1,0,0,0,5,1,0,1,0,0,"Midwest",66,1
"1476",0,0,1,1,2,0,0,0,0,0,"Northeast",60,1
"1477",0,0,0,1,4,0,1,0,0,1,"South",41,1
"1478",0,0,0,0,3,0,0,0,0,0,"Northeast",39,1
"1479",1,0,0,0,5,1,0,1,0,0,"Northeast",61,0
"1480",1,0,0,0,7,1,0,1,0,0,"South",60,1
"1481",1,0,0,0,4,1,0,1,0,0,"Midwest",49,1
"1482",0,0,0,0,2,0,0,0,0,0,"West",28,1
"1483",0,1,0,0,5,1,0,1,1,0,"Midwest",26,1
"1484",0,0,1,0,2,1,0,0,0,0,"South",79,1
"1485",0,0,0,0,4,1,0,0,0,0,"South",62,0
"1486",0,0,1,0,2,1,0,0,0,0,"South",38,1
"1487",0,0,0,0,6,1,0,0,0,0,"Midwest",74,1
"1488",1,0,0,0,5,1,0,1,0,0,"Midwest",34,1
"1489",0,0,0,0,3,0,0,0,0,0,"Midwest",47,1
"1490",1,1,0,0,7,1,0,0,0,0,"Midwest",63,1
"1491",0,0,0,0,4,1,1,0,0,0,"South",45,0
"1492",1,1,0,0,4,1,0,0,0,0,"West",73,1
"1493",0,0,1,1,2,1,0,0,0,0,"Northeast",32,0
"1494",0,0,0,0,5,1,0,0,0,0,"Northeast",26,1
"1495",1,1,0,0,6,1,0,0,0,0,"Northeast",73,1
"1496",1,1,0,0,6,1,0,0,0,0,"South",27,1
"1497",0,0,0,0,3,0,0,0,0,0,"Midwest",63,1
"1498",0,1,0,0,5,1,0,1,1,0,"West",50,1
"1499",0,0,1,1,4,0,1,0,0,0,"Midwest",55,1
"1500",1,1,0,0,6,1,0,0,0,0,"West",86,1
"1501",0,0,1,1,2,1,0,0,0,0,"West",60,0
"1502",0,0,1,0,5,0,0,0,0,0,"South",35,1
"1503",1,0,0,0,6,1,0,1,0,0,"West",62,1
"1504",1,1,0,0,4,1,0,0,0,0,"South",49,1
"1505",1,1,0,0,6,1,0,0,0,0,"South",58,1
"1506",1,1,0,0,4,1,0,0,0,0,"South",62,1
"1507",0,1,1,0,4,1,0,1,1,0,"Northeast",54,1
"1508",1,0,0,0,6,1,0,1,0,0,"Northeast",61,0
"1509",1,1,0,0,4,1,0,0,0,0,"Northeast",28,1
"1510",0,0,1,1,3,1,0,0,0,0,"South",67,0
"1511",0,0,0,0,4,1,0,0,0,0,"Midwest",70,1
"1512",1,1,0,0,6,1,0,0,0,0,"West",37,1
"1513",0,0,1,1,4,1,0,0,0,0,"Midwest",58,1
"1514",1,0,0,0,3,0,0,1,0,0,"Northeast",27,1
"1515",0,0,1,1,1,1,0,0,0,0,"South",28,0
"1516",0,0,0,0,2,1,0,0,0,0,"West",23,0
"1517",0,0,1,1,1,1,0,0,0,0,"South",37,0
"1518",0,0,1,1,2,1,0,0,0,0,"West",64,1
"1519",0,0,1,1,4,1,1,0,0,0,"Midwest",77,0
"1520",1,1,0,0,6,1,0,0,0,0,"South",74,1
"1521",1,1,0,0,6,1,0,0,0,0,"South",33,1
"1522",1,1,0,0,6,1,0,0,0,0,"West",31,0
"1523",1,0,0,0,6,1,0,1,0,0,"Midwest",36,1
"1524",0,0,1,1,3,1,0,0,0,0,"South",64,1
"1525",0,0,1,1,5,1,0,0,0,0,"Northeast",38,0
"1526",1,1,0,0,6,1,0,0,0,0,"Midwest",53,1
"1527",0,0,0,0,3,1,0,0,0,0,"South",46,1
"1528",1,0,0,0,3,1,0,1,0,0,"South",52,0
"1529",0,0,0,0,1,1,0,0,0,0,"West",42,0
"1530",1,1,0,0,6,1,0,0,0,0,"Northeast",57,1
"1531",1,1,0,0,3,1,0,0,0,0,"Northeast",39,1
"1532",0,0,0,0,5,1,0,0,0,0,"West",52,0
"1533",0,0,1,1,4,1,0,0,0,0,"Midwest",53,0
"1534",0,0,1,1,2,1,0,0,0,0,"Northeast",59,0
"1535",1,1,0,0,4,1,0,0,0,0,"Midwest",57,1
"1536",0,0,1,0,6,0,0,0,0,0,"Midwest",27,0
"1537",0,0,1,1,3,1,0,0,0,0,"Northeast",41,1
"1538",1,0,0,0,6,1,1,1,0,0,"South",22,0
"1539",1,0,0,0,6,1,0,1,0,0,"South",63,1
"1540",1,1,0,0,5,1,0,0,0,0,"South",60,1
"1541",0,0,1,1,2,0,0,0,0,0,"West",49,0
"1542",1,1,0,0,6,1,0,0,0,0,"South",31,1
"1543",0,0,1,1,3,0,0,0,0,0,"Northeast",31,0
"1544",0,1,0,0,6,1,0,1,1,0,"West",34,1
"1545",1,1,0,0,4,1,0,0,0,0,"Midwest",53,1
"1546",0,0,0,0,4,1,0,0,0,0,"South",46,0
"1547",0,0,1,1,1,1,0,0,0,0,"Northeast",32,0
"1548",0,0,1,1,3,1,0,0,0,0,"South",36,1
"1549",0,1,0,0,4,1,0,1,1,0,"West",57,1
"1550",1,0,0,0,4,1,0,1,0,0,"Northeast",34,1
"1551",0,0,1,0,3,0,0,0,0,0,"South",34,1
"1552",0,0,0,0,6,1,0,0,0,0,"Northeast",59,1
"1553",0,1,0,0,3,1,0,1,1,0,"Midwest",34,1
"1554",1,1,0,0,6,1,0,0,0,0,"South",45,1
"1555",0,0,1,1,2,1,0,0,0,0,"South",30,0
"1556",0,0,1,1,3,1,0,0,0,0,"Midwest",67,0
"1557",1,1,0,0,7,1,0,0,0,0,"South",54,1
"1558",0,0,1,0,4,1,0,0,0,0,"Midwest",57,1
"1559",1,1,0,0,7,1,0,0,0,0,"South",41,1
"1560",0,0,1,0,5,1,0,0,0,0,"South",32,1
"1561",0,0,1,1,3,0,0,0,0,0,"South",38,1
"1562",0,0,0,0,5,1,0,0,0,0,"South",24,1
"1563",1,1,0,0,4,1,0,0,0,0,"West",64,1
"1564",0,0,1,0,2,1,0,0,0,0,"Northeast",61,0
"1565",0,0,0,0,6,0,0,0,0,0,"South",47,1
"1566",1,1,0,0,5,1,0,0,0,0,"Midwest",36,0
"1567",1,0,0,0,6,1,0,1,0,0,"West",45,1
"1568",1,1,0,0,6,1,0,0,0,0,"Midwest",60,1
"1569",1,1,0,0,4,1,0,0,0,0,"Northeast",63,1
"1570",0,1,0,0,6,1,0,1,1,0,"South",63,1
"1571",0,0,1,1,4,1,0,0,0,0,"Midwest",86,0
"1572",0,0,1,1,2,1,0,0,0,0,"West",59,0
"1573",0,0,1,0,4,1,0,0,0,0,"Northeast",40,1
"1574",1,1,0,0,6,1,0,0,0,0,"South",30,1
"1575",0,0,1,1,3,1,0,0,0,0,"West",63,1
"1576",0,0,0,0,6,0,1,0,0,0,"West",69,1
"1577",1,1,0,0,6,1,0,0,0,0,"West",39,1
"1578",0,0,0,0,4,1,0,0,0,0,"South",31,1
"1579",0,0,0,0,3,1,0,0,0,0,"Northeast",27,0
"1580",0,0,0,0,4,1,0,0,0,0,"South",33,0
"1581",1,1,0,0,6,1,0,0,0,0,"South",28,1
"1582",1,1,0,0,6,1,0,0,0,0,"South",76,1
"1583",1,1,0,0,4,1,0,0,0,0,"Midwest",32,1
"1584",1,1,0,0,4,1,0,0,0,0,"South",43,1
"1585",1,1,0,0,7,1,0,0,0,0,"South",58,1
"1586",1,0,0,0,6,0,0,1,0,0,"South",63,1
"1587",0,0,1,0,2,0,1,0,0,0,"Northeast",32,1
"1588",0,0,0,0,4,0,1,0,0,0,"West",55,1
"1589",1,1,0,0,6,1,0,0,0,0,"West",46,1
"1590",1,1,0,0,6,1,0,0,0,0,"South",51,1
"1591",0,0,0,0,4,0,0,0,0,0,"Midwest",40,1
"1592",1,1,0,0,6,1,0,0,0,0,"South",85,1
"1593",0,0,0,0,4,1,0,0,0,0,"Northeast",49,1
"1594",0,0,0,0,4,1,0,0,0,0,"South",55,1
"1595",0,0,1,1,2,1,0,0,0,0,"Northeast",68,1
"1596",0,0,1,1,2,1,1,0,0,0,"South",30,1
"1597",1,1,0,0,7,1,0,0,0,0,"Northeast",27,1
"1598",0,0,0,1,2,1,0,0,0,1,"Northeast",60,0
"1599",1,1,0,0,6,1,0,0,0,0,"Midwest",31,1
"1600",0,0,1,0,2,1,1,0,0,0,"West",46,0
"1601",1,1,0,0,5,1,0,0,0,0,"South",53,0
"1602",0,0,1,1,2,1,0,0,0,0,"South",63,0
"1603",0,0,1,0,3,1,0,0,0,0,"Northeast",39,0
"1604",1,0,0,0,6,1,0,1,0,0,"West",58,1
"1605",1,1,0,0,6,0,1,0,0,0,"West",32,1
"1606",1,1,0,0,6,1,0,0,0,0,"West",48,1
"1607",1,1,0,0,6,1,0,0,0,0,"Northeast",55,0
"1608",0,0,1,1,2,0,1,0,0,0,"South",50,0
"1609",0,0,0,0,3,1,0,0,0,0,"South",66,1
"1610",0,0,1,1,1,1,0,0,0,0,"Northeast",46,0
"1611",0,0,0,0,3,1,0,0,0,0,"Midwest",35,1
"1612",0,0,0,1,4,1,0,0,0,1,"South",52,0
"1613",0,0,1,1,2,1,0,0,0,0,"South",33,0
"1614",0,0,1,1,3,0,0,0,0,0,"Midwest",78,1
"1615",1,0,0,0,4,1,0,1,0,0,"South",42,0
"1616",0,0,1,1,3,1,0,0,0,0,"South",18,1
"1617",0,0,1,0,2,0,0,0,0,0,"Northeast",21,0
"1618",0,0,0,0,2,1,0,0,0,0,"West",60,0
"1619",1,1,0,0,6,1,1,0,0,0,"Northeast",58,1
"1620",0,0,1,1,1,1,0,0,0,0,"South",29,0
"1621",0,0,0,0,2,1,0,0,0,0,"West",29,0
"1622",1,1,0,0,6,1,0,0,0,0,"South",49,1
"1623",1,1,0,0,4,1,0,0,0,0,"Midwest",25,1
"1624",0,0,0,0,4,1,0,0,0,0,"South",36,0
"1625",0,0,1,1,1,1,0,0,0,0,"Northeast",35,0
"1626",1,0,0,0,6,1,0,1,0,0,"West",52,1
"1627",1,0,0,0,5,1,0,1,0,0,"South",36,1
"1628",0,0,1,1,2,1,0,0,0,0,"Northeast",32,1
"1629",0,0,1,1,2,1,0,0,0,0,"Midwest",35,0
"1630",0,0,1,1,2,0,0,0,0,0,"West",64,0
"1631",1,1,0,0,5,1,0,0,0,0,"Midwest",58,1
"1632",0,0,1,1,3,1,0,0,0,0,"Midwest",31,0
"1633",0,0,0,0,4,1,0,0,0,0,"Northeast",72,1
"1634",0,0,1,1,2,1,0,0,0,0,"South",51,0
"1635",0,0,1,1,2,1,0,0,0,0,"Midwest",45,1
"1636",0,0,1,1,4,1,0,0,0,0,"Midwest",51,0
"1637",1,0,0,0,6,1,0,1,0,0,"South",30,1
"1638",1,1,0,0,6,1,0,0,0,0,"Northeast",61,1
"1639",1,0,0,0,6,1,0,1,0,0,"South",66,1
"1640",0,0,0,0,2,1,0,0,0,0,"Midwest",42,1
"1641",1,1,0,0,7,1,0,0,0,0,"Midwest",28,1
"1642",1,1,0,0,6,1,0,0,0,0,"South",69,1
"1643",0,0,0,0,6,0,0,0,0,0,"Northeast",45,1
"1644",0,0,1,1,2,1,0,0,0,0,"Northeast",87,0
"1645",0,0,1,1,3,1,0,0,0,0,"Northeast",74,0
"1646",1,1,0,0,6,1,0,0,0,0,"South",35,0
"1647",0,0,0,0,4,1,0,0,0,0,"South",56,1
"1648",0,0,1,1,3,0,0,0,0,0,"Northeast",50,0
"1649",0,0,1,0,4,0,1,0,0,0,"South",21,1
"1650",1,0,0,0,6,0,0,1,0,0,"West",66,1
"1651",1,1,0,0,6,1,0,0,0,0,"Midwest",67,1
"1652",0,0,1,1,3,1,1,0,0,0,"Midwest",36,1
"1653",1,1,0,0,4,1,0,0,0,0,"Northeast",56,1
"1654",0,0,1,0,3,1,0,0,0,0,"Northeast",21,0
"1655",1,0,0,0,6,0,0,1,0,0,"South",46,1
"1656",0,0,0,0,6,1,0,0,0,0,"South",19,1
"1657",1,1,0,0,5,0,0,0,0,0,"Midwest",57,0
"1658",1,1,0,0,5,1,0,0,0,0,"Midwest",48,1
"1659",0,0,1,0,4,0,0,0,0,0,"Midwest",20,0
"1660",1,1,0,0,5,1,0,0,0,0,"South",37,1
"1661",0,0,1,1,2,0,0,0,0,0,"West",58,0
"1662",0,0,1,1,2,1,0,0,0,0,"Northeast",22,0
"1663",0,0,0,0,6,1,0,0,0,0,"West",24,0
"1664",0,0,0,0,3,1,0,0,0,0,"West",51,1
"1665",1,0,0,0,6,1,0,1,0,0,"West",59,0
"1666",1,1,0,0,6,1,0,0,0,0,"Midwest",60,1
"1667",0,0,0,0,5,1,0,0,0,0,"South",27,1
"1668",0,0,1,1,2,1,0,0,0,0,"West",54,0
"1669",0,0,1,1,1,1,0,0,0,0,"Northeast",40,1
"1670",0,0,1,1,6,0,0,0,0,0,"West",35,1
"1671",0,0,1,1,1,1,0,0,0,0,"Northeast",65,1
"1672",0,0,1,1,2,1,0,0,0,0,"Northeast",66,0
"1673",0,0,0,0,3,1,0,0,0,0,"Midwest",32,0
"1674",0,0,0,0,5,1,0,0,0,0,"South",33,1
"1675",0,0,1,1,2,1,0,0,0,0,"West",48,0
"1676",1,1,0,0,6,1,0,0,0,0,"Midwest",41,1
"1677",0,0,0,0,6,0,0,0,0,0,"West",84,0
"1678",0,0,1,0,4,0,1,0,0,0,"West",43,1
"1679",1,1,0,0,4,1,0,0,0,0,"Midwest",32,1
"1680",1,1,0,0,2,1,0,0,0,0,"Midwest",25,0
"1681",0,0,1,1,2,1,0,0,0,0,"Midwest",57,1
"1682",1,1,0,0,6,1,0,0,0,0,"South",56,1
"1683",0,0,1,1,3,1,0,0,0,0,"West",50,1
"1684",0,0,1,0,4,1,0,0,0,0,"Northeast",25,0
"1685",1,1,0,0,7,1,0,0,0,0,"Northeast",77,1
"1686",0,0,1,0,2,0,1,0,0,0,"West",19,0
"1687",1,1,0,0,7,1,0,0,0,0,"South",82,1
"1688",0,1,0,0,1,1,0,1,1,0,"South",42,0
"1689",0,0,0,0,5,1,0,0,0,0,"Midwest",22,0
"1690",0,0,0,0,5,1,0,0,0,0,"South",39,1
"1691",1,1,0,0,6,0,0,0,0,0,"West",58,1
"1692",0,0,1,1,3,1,0,0,0,0,"South",32,0
"1693",0,0,0,0,3,1,0,0,0,0,"West",34,0
"1694",1,1,0,0,5,1,0,0,0,0,"West",36,1
"1695",1,1,0,0,6,1,0,0,0,0,"South",68,1
"1696",0,0,1,1,2,1,0,0,0,0,"West",67,0
"1697",0,0,1,1,3,1,0,0,0,0,"West",79,1
"1698",1,1,0,0,6,1,0,0,0,0,"West",59,1
"1699",0,1,0,0,5,1,0,1,1,0,"South",61,0
"1700",0,0,0,1,3,1,0,0,0,1,"Midwest",48,0
"1701",0,0,1,1,3,1,0,0,0,0,"Northeast",54,0
"1702",0,0,1,1,1,1,0,0,0,0,"West",30,1
"1703",0,0,0,1,5,1,1,0,0,1,"South",90,1
"1704",0,0,1,1,4,0,1,0,0,0,"West",37,0
"1705",1,1,0,0,6,1,0,0,0,0,"Midwest",49,1
"1706",0,0,1,0,4,0,0,0,0,0,"South",29,1
"1707",0,0,1,1,3,1,1,0,0,0,"South",59,1
"1708",0,0,1,0,4,1,0,0,0,0,"South",36,0
"1709",0,0,0,0,3,1,0,0,0,0,"Midwest",47,0
"1710",1,1,0,0,6,1,0,0,0,0,"South",82,1
"1711",0,0,1,1,5,0,0,0,0,0,"West",67,1
"1712",0,0,0,0,4,1,0,0,0,0,"South",57,0
"1713",0,0,1,1,4,1,0,0,0,0,"Northeast",41,0
"1714",1,1,0,0,6,1,0,0,0,0,"South",61,1
"1715",1,1,0,0,6,1,0,0,0,0,"South",65,0
"1716",1,1,0,0,7,1,0,0,0,0,"South",64,1
"1717",0,0,1,1,2,1,0,0,0,0,"West",27,0
"1718",1,1,0,0,6,1,0,0,0,0,"South",64,1
"1719",0,0,0,0,3,0,0,0,0,0,"South",70,1
"1720",0,0,1,0,2,1,0,0,0,0,"Midwest",65,0
"1721",0,0,1,1,2,1,0,0,0,0,"South",65,1
"1722",0,0,1,1,4,1,0,0,0,0,"Midwest",64,1
"1723",1,1,0,0,6,1,0,0,0,0,"South",76,1
"1724",0,0,1,1,2,1,0,0,0,0,"Northeast",25,0
"1725",1,0,0,0,4,1,0,1,0,0,"Midwest",90,1
"1726",0,0,1,1,5,0,0,0,0,0,"South",64,1
"1727",1,0,0,0,7,1,0,1,0,0,"Midwest",69,1
"1728",0,0,0,1,5,1,0,0,0,1,"Midwest",41,1
"1729",0,0,1,0,2,1,0,0,0,0,"Midwest",59,0
"1730",1,1,0,0,6,1,0,0,0,0,"Midwest",25,0
"1731",0,0,0,0,4,1,0,0,0,0,"Midwest",31,0
"1732",1,0,0,0,6,0,0,1,0,0,"South",50,1
"1733",1,1,0,0,4,1,0,0,0,0,"West",76,0
"1734",0,0,1,1,3,1,0,0,0,0,"Midwest",70,0
"1735",0,0,0,0,3,1,0,0,0,0,"West",65,0
"1736",1,1,0,0,6,1,0,0,0,0,"South",38,1
"1737",0,0,0,0,6,1,0,0,0,0,"Midwest",46,1
"1738",1,0,0,0,6,1,0,1,0,0,"West",48,1
"1739",1,1,0,0,6,1,0,0,0,0,"Northeast",69,0
"1740",0,0,1,1,3,1,0,0,0,0,"South",34,0
"1741",1,1,0,0,4,1,0,0,0,0,"Midwest",59,1
"1742",0,0,1,0,2,0,1,0,0,0,"Midwest",56,0
"1743",0,0,1,1,2,1,0,0,0,0,"Midwest",34,0
"1744",1,1,0,0,6,1,0,0,0,0,"Midwest",54,1
"1745",0,1,0,0,4,1,0,1,1,0,"Midwest",52,1
"1746",0,0,1,1,5,0,1,0,0,0,"West",55,1
"1747",0,0,1,1,2,1,0,0,0,0,"West",64,0
"1748",0,0,1,1,2,1,0,0,0,0,"West",29,0
"1749",0,0,1,1,2,1,0,0,0,0,"West",66,0
"1750",0,0,1,1,3,1,0,0,0,0,"Midwest",71,1
